0.000000000000000000e+00,1.111111111111111049e-01,2.222222222222222099e-01,3.333333333333333148e-01,4.444444444444444198e-01,5.555555555555555802e-01,6.666666666666666297e-01,7.777777777777776791e-01,8.888888888888888395e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.200000000000000762e-03,1.360000000000000965e-03,1.740000000000001311e-03,2.000000000000001343e-03,7.500000000000002325e-03,4.612799999999998568e-01,6.644199999999998996e-01,8.132200000000000539e-01,9.459999999999998410e-01
