# Source NodeID,Target NodeID,EdgeID,Direction,Layer,name,Source Layer,Target Layer
5453b63455474a3362318bde,5453b63455474a336231851f,54b954ba55474a0e08bd3571,TwoWay,crosslayer,None,train,road
5453b63455474a3362318bde,5453b63555474a336231a2a7,54b954ba55474a0e08bd3572,TwoWay,crosslayer,None,train,road
5453b63455474a3362318bde,5453b63555474a336231ac5b,54b954ba55474a0e08bd3573,TwoWay,crosslayer,None,train,road
5453b63455474a3362318bde,5453b63455474a3362318836,54b954ba55474a0e08bd3574,TwoWay,crosslayer,None,train,road
5453b63455474a3362318203,5453b63455474a336231931d,54b954ba55474a0e08bd3575,TwoWay,crosslayer,None,train,road
5453b63455474a3362318203,5453b63455474a3362318daa,54b954ba55474a0e08bd3576,TwoWay,crosslayer,None,train,road
5453b63455474a3362318203,5453b63555474a336231adba,54b954ba55474a0e08bd3577,TwoWay,crosslayer,None,train,road
5453b63455474a3362318203,5453b63555474a336231a3c0,54b954ba55474a0e08bd3578,TwoWay,crosslayer,None,train,road
5453b63455474a3362318203,5453b63455474a3362317978,54b954ba55474a0e08bd3579,TwoWay,crosslayer,None,train,road
5453b63455474a3362318203,5453b63355474a336231727e,54b954ba55474a0e08bd357a,TwoWay,crosslayer,None,train,road
5453b63555474a336231a714,5453b63555474a336231a313,54b954ba55474a0e08bd357b,TwoWay,crosslayer,None,train,road
5453b63555474a336231a714,5453b63555474a336231aea0,54b954ba55474a0e08bd357c,TwoWay,crosslayer,None,train,road
5453b63555474a336231a714,5453b63555474a336231a7cd,54b954ba55474a0e08bd357d,TwoWay,crosslayer,None,train,road
5453b63555474a336231a714,5453b63555474a336231a352,54b954ba55474a0e08bd357e,TwoWay,crosslayer,None,train,road
5453b63555474a336231a714,5453b63555474a336231a354,54b954ba55474a0e08bd357f,TwoWay,crosslayer,None,train,road
5453b63555474a336231a714,5453b63555474a3362319ef2,54b954ba55474a0e08bd3580,TwoWay,crosslayer,None,train,road
5453b63555474a336231a714,5453b63455474a336231993f,54b954ba55474a0e08bd3581,TwoWay,crosslayer,None,train,road
5453b63555474a336231a714,5453b63555474a3362319b9e,54b954ba55474a0e08bd3582,TwoWay,crosslayer,None,train,road
5453b63555474a336231a714,5453b63555474a3362319cd6,54b954ba55474a0e08bd3583,TwoWay,crosslayer,None,train,road
5453b63555474a336231a714,5453b63455474a33623196f7,54b954ba55474a0e08bd3584,TwoWay,crosslayer,None,train,road
5453b63555474a336231a714,5453b63455474a3362318268,54b954ba55474a0e08bd3585,TwoWay,crosslayer,None,train,road
5453b63555474a336231a714,5453b63555474a336231a09c,54b954ba55474a0e08bd3586,TwoWay,crosslayer,None,train,road
5453b63555474a336231a714,5453b63555474a336231a098,54b954ba55474a0e08bd3587,TwoWay,crosslayer,None,train,road
5453b63555474a336231a714,5453b63455474a33623185bd,54b954ba55474a0e08bd3588,TwoWay,crosslayer,None,train,road
5453b63555474a336231a714,5453b63555474a336231a9d6,54b954ba55474a0e08bd3589,TwoWay,crosslayer,None,train,road
5453b63555474a336231a714,5453b63555474a336231a119,54b954ba55474a0e08bd358a,TwoWay,crosslayer,None,train,road
5453b63555474a336231a714,5453b63555474a3362319cbf,54b954ba55474a0e08bd358b,TwoWay,crosslayer,None,train,road
5453b63555474a336231a714,5453b63455474a3362318648,54b954ba55474a0e08bd358c,TwoWay,crosslayer,None,train,road
5453b63555474a336231a714,5453b63455474a3362318077,54b954ba55474a0e08bd358d,TwoWay,crosslayer,None,train,road
5453b63555474a336231a714,5453b63455474a3362318d0a,54b954ba55474a0e08bd358e,TwoWay,crosslayer,None,train,road
5453b63555474a336231a714,5453b63455474a3362318d0d,54b954ba55474a0e08bd358f,TwoWay,crosslayer,None,train,road
5453b63555474a336231a714,5453b63355474a3362317339,54b954ba55474a0e08bd3590,TwoWay,crosslayer,None,train,road
5453b63555474a336231a714,5453b63455474a3362319947,54b954ba55474a0e08bd3591,TwoWay,crosslayer,None,train,road
5453b63555474a336231a714,5453b63555474a336231a15e,54b954ba55474a0e08bd3592,TwoWay,crosslayer,None,train,road
5453b63555474a336231a714,5453b63455474a33623197c8,54b954ba55474a0e08bd3593,TwoWay,crosslayer,None,train,road
5453b63555474a336231a714,5453b63455474a3362317e8b,54b954ba55474a0e08bd3594,TwoWay,crosslayer,None,train,road
5453b63455474a336231952a,5453b63555474a336231aa15,54b954ba55474a0e08bd3595,TwoWay,crosslayer,None,train,road
5453b63455474a336231952a,5453b63455474a336231909d,54b954ba55474a0e08bd3596,TwoWay,crosslayer,None,train,road
5453b63455474a336231952a,5453b63455474a3362318e7d,54b954ba55474a0e08bd3597,TwoWay,crosslayer,None,train,road
5453b63455474a33623186b2,5453b63455474a3362318ea5,54b954ba55474a0e08bd3598,TwoWay,crosslayer,None,train,road
5453b63455474a33623186b2,5453b63455474a3362317a44,54b954ba55474a0e08bd3599,TwoWay,crosslayer,None,train,road
5453b63455474a33623186b2,5453b63455474a3362317a42,54b954ba55474a0e08bd359a,TwoWay,crosslayer,None,train,road
5453b63455474a33623186b2,5453b63455474a3362318799,54b954ba55474a0e08bd359b,TwoWay,crosslayer,None,train,road
5453b63455474a33623186b2,5453b63455474a33623196f9,54b954ba55474a0e08bd359c,TwoWay,crosslayer,None,train,road
5453b63455474a33623186b2,5453b63455474a3362318a18,54b954ba55474a0e08bd359d,TwoWay,crosslayer,None,train,road
5453b63455474a33623186b2,5453b63455474a3362317e8c,54b954ba55474a0e08bd359e,TwoWay,crosslayer,None,train,road
5453b63455474a33623186b8,5453b63455474a3362317739,54b954ba55474a0e08bd359f,TwoWay,crosslayer,None,train,road
5453b63455474a33623186b8,5453b63555474a3362319ed7,54b954ba55474a0e08bd35a0,TwoWay,crosslayer,None,train,road
5453b63455474a33623186b8,5453b63455474a336231818c,54b954ba55474a0e08bd35a1,TwoWay,crosslayer,None,train,road
5453b63455474a33623186b8,5453b63455474a3362318d3a,54b954ba55474a0e08bd35a2,TwoWay,crosslayer,None,train,road
5453b63455474a33623186b8,5453b63555474a3362319df3,54b954ba55474a0e08bd35a3,TwoWay,crosslayer,None,train,road
5453b63455474a33623186b8,5453b63455474a336231858b,54b954ba55474a0e08bd35a4,TwoWay,crosslayer,None,train,road
5453b63455474a33623186b8,5453b63455474a33623193d2,54b954ba55474a0e08bd35a5,TwoWay,crosslayer,None,train,road
5453b63455474a33623186b8,5453b63455474a3362317f45,54b954ba55474a0e08bd35a6,TwoWay,crosslayer,None,train,road
