# Source NodeID,Target NodeID,EdgeID,Direction,Layer,name
5453b63455474a336231911a,5453b63455474a33623187a8,54b7bef755474a2bb2744ddc,TwoWay,road,D122
5453b63555474a336231ab97,5453b63455474a336231834f,54b7bef755474a2bb2744ddd,TwoWay,road,D77
5453b63555474a336231ab99,5453b63555474a336231a4de,54b7bef755474a2bb2744dde,TwoWay,road,D335.2
5453b63555474a336231ab99,5453b63455474a3362318167,54b7bef755474a2bb2744ddf,TwoWay,road,D24
5453b63555474a3362319c42,5453b63455474a3362317deb,54b7bef755474a2bb2744de0,TwoWay,road,D333.1
5453b63455474a336231755e,5453b63555474a336231a5a6,54b7bef755474a2bb2744de1,TwoWay,road,D449
5453b63455474a336231755e,5453b63555474a336231ae6a,54b7bef755474a2bb2744de2,TwoWay,road,None
5453b63555474a336231ad82,5453b63555474a3362319d05,54b7bef755474a2bb2744de3,TwoWay,road,D1
5453b63555474a336231ad81,5453b63455474a3362319517,54b7bef755474a2bb2744de4,TwoWay,road,D114.3
5453b63555474a3362319de0,5453b63555474a3362319dde,54b7bef755474a2bb2744de5,TwoWay,road,D934
5453b63555474a3362319de0,5453b63455474a3362319836,54b7bef755474a2bb2744de6,TwoWay,road,D5
5453b63555474a3362319de2,5453b63555474a336231a118,54b7bef755474a2bb2744de7,TwoWay,road,A86
5453b63555474a336231ad84,5453b63355474a33623172fd,54b7bef755474a2bb2744de8,TwoWay,road,D838
5453b63455474a3362317f5b,5453b63455474a3362317c69,54b7bef755474a2bb2744de9,TwoWay,road,A15
5453b63555474a336231a3d1,5453b63455474a33623195ed,54b7bef755474a2bb2744dea,TwoWay,road,D913
5453b63555474a3362319ddf,5453b63455474a3362318618,54b7bef755474a2bb2744deb,TwoWay,road,D307
5453b63555474a3362319ddf,5453b63455474a3362317829,54b7bef755474a2bb2744dec,TwoWay,road,None
5453b63555474a336231ad81,5453b63455474a3362317f68,54b7bef755474a2bb2744ded,TwoWay,road,D114.8
5453b63455474a3362317810,5453b63455474a336231847e,54b7bef755474a2bb2744dee,TwoWay,road,N3
5453b63455474a3362317810,5453b63455474a3362318318,54b7bef755474a2bb2744def,TwoWay,road,D20
5453b63455474a3362317918,5453b63455474a3362317704,54b7bef755474a2bb2744df0,TwoWay,road,D1003
5453b63455474a3362317917,5453b63455474a3362318e97,54b7bef755474a2bb2744df1,TwoWay,road,D44E2
5453b63455474a33623195cc,5453b63455474a3362317705,54b7bef755474a2bb2744df2,TwoWay,road,D401
5453b63455474a336231950c,5453b63455474a33623185d9,54b7bef755474a2bb2744df3,TwoWay,road,D106
5453b63555474a336231a606,5453b63555474a336231a496,54b7bef755474a2bb2744df4,TwoWay,road,D19B
5453b63455474a336231780c,5453b63455474a33623175c1,54b7bef755474a2bb2744df5,TwoWay,road,D418
5453b63455474a33623195cc,5453b63455474a33623174fb,54b7bef755474a2bb2744df6,TwoWay,road,None
5453b63455474a336231944e,5453b63355474a3362317323,54b7bef755474a2bb2744df7,TwoWay,road,D803
5453b63455474a336231944e,5453b63555474a336231acdf,54b7bef755474a2bb2744df8,TwoWay,road,D470
5453b63555474a3362319e25,5453b63555474a336231a244,54b7bef755474a2bb2744df9,TwoWay,road,D313
5453b63555474a336231a656,5453b63455474a3362317677,54b7bef755474a2bb2744dfa,TwoWay,road,D82
