# Source NodeID,Target NodeID,EdgeID,Direction,Layer,name
5453b63555474a336231a9af,5453b63455474a33623189f6,54b7bef855474a2bb2745d68,TwoWay,tram,T4
5453b63555474a336231a9af,5453b63455474a33623187fb,54b7bef855474a2bb2745d69,TwoWay,tram,T4
5453b63555474a336231aceb,5453b63455474a33623187fb,54b7bef855474a2bb2745d6a,TwoWay,tram,T4
5453b63455474a33623196a4,5453b63555474a3362319ef5,54b7bef855474a2bb2745d6b,TwoWay,tram,T4
5453b63455474a3362318aa2,5453b63555474a3362319ef5,54b7bef855474a2bb2745d6c,TwoWay,tram,T4
5453b63555474a336231aceb,5453b63455474a3362318822,54b7bef855474a2bb2745d6d,TwoWay,tram,T4
5453b63455474a33623196a4,5453b63555474a3362319a8a,54b7bef855474a2bb2745d6e,TwoWay,tram,T4
5453b63455474a3362318822,5453b63555474a3362319a8a,54b7bef855474a2bb2745d6f,TwoWay,tram,T4
5453b63455474a3362317e08,5453b63455474a3362319114,54b7bef855474a2bb2745fdb,TwoWay,tram,T7
5453b63455474a33623189b1,5453b63455474a3362319119,54b7bef855474a2bb2745fdc,TwoWay,tram,T7
5453b63555474a336231a958,5453b63455474a33623198d4,54b7bef855474a2bb2745fdd,TwoWay,tram,T7
5453b63455474a33623184d0,5453b63455474a3362317e08,54b7bef855474a2bb2745fde,TwoWay,tram,T7
5453b63455474a3362319219,5453b63455474a33623184d0,54b7bef855474a2bb2745fdf,TwoWay,tram,T7
5453b63555474a336231a958,5453b63455474a33623189a9,54b7bef855474a2bb2745fe0,TwoWay,tram,T7
5453b63455474a3362318af3,5453b63455474a33623188f7,54b7bef855474a2bb2745fe1,TwoWay,tram,T7
5453b63455474a33623198d4,5453b63455474a3362319119,54b7bef855474a2bb2745fe7,TwoWay,tram,T7
5453b63355474a33623172a4,5453b63555474a336231a95c,54b7bef855474a2bb2745fe8,TwoWay,tram,T7
5453b63455474a3362318af3,5453b63455474a3362317bfe,54b7bef855474a2bb274606b,TwoWay,tram,T7
5453b63555474a3362319e97,5453b63455474a3362317f4e,54b7bef855474a2bb2746422,TwoWay,tram,T3a
5453b63455474a3362317d10,5453b63455474a33623179b8,54b7bef855474a2bb27469fb,TwoWay,tram,T2
5453b63455474a3362317d10,5453b63455474a3362318a0f,54b7bef855474a2bb27469fd,TwoWay,tram,T2
5453b63455474a3362318197,5453b63555474a336231a9b1,54b7bef855474a2bb2746d47,TwoWay,tram,T2
5453b63555474a336231a156,5453b63455474a33623181ac,54b7bef855474a2bb2746d48,TwoWay,tram,T2
5453b63555474a3362319f6c,5453b63455474a33623179b8,54b7bef855474a2bb2746d49,TwoWay,tram,T2
5453b63555474a3362319f6c,5453b63455474a3362318e53,54b7bef855474a2bb2746d4a,TwoWay,tram,T2
5453b63455474a3362318731,5453b63455474a3362318732,54b7bef855474a2bb2746d4b,TwoWay,tram,T2
5453b63455474a3362318e53,5453b63455474a33623181ac,54b7bef855474a2bb2746d4c,TwoWay,tram,T2
5453b63555474a3362319ddd,5453b63555474a336231a8f3,54b7bef855474a2bb2747718,TwoWay,tram,T5
5453b63555474a3362319ddd,5453b63455474a3362319105,54b7bef855474a2bb2747719,TwoWay,tram,T5
5453b63555474a336231a1ff,5453b63555474a336231a880,54b7bef855474a2bb274771a,TwoWay,tram,T5
5453b63555474a336231a1ff,5453b63455474a3362317a5c,54b7bef855474a2bb274771b,TwoWay,tram,T5
5453b63555474a336231a8f3,5453b63555474a3362319fe3,54b7bef855474a2bb274771c,TwoWay,tram,T5
5453b63455474a336231969f,5453b63555474a336231a9a2,54b7bef855474a2bb274771e,TwoWay,tram,T5
5453b63555474a336231ae4f,5453b63455474a3362318e30,54b7bef855474a2bb274771f,TwoWay,tram,T5
5453b63555474a336231a9a2,5453b63555474a336231a880,54b7bef855474a2bb2747720,TwoWay,tram,T5
5453b63455474a3362318e30,5453b63555474a3362319dd2,54b7bef855474a2bb2747721,TwoWay,tram,T5
5453b63455474a336231857e,5453b63455474a3362317c19,54b7bef855474a2bb2747bc8,TwoWay,tram,T3a
5453b63455474a336231857e,5453b63555474a336231accc,54b7bef855474a2bb2747bc9,TwoWay,tram,T3a
5453b63455474a3362317c17,5453b63455474a3362317a19,54b7bef855474a2bb2747bca,TwoWay,tram,T3a
5453b63455474a3362318c99,5453b63555474a336231a45e,54b7bef855474a2bb2747bcb,TwoWay,tram,T3a
5453b63455474a3362317b6f,5453b63555474a336231ae5f,54b7bef855474a2bb2747bcc,TwoWay,tram,T3a
5453b63455474a3362317b6f,5453b63555474a336231a37c,54b7bef855474a2bb2747bcd,TwoWay,tram,T3a
5453b63555474a3362319d74,5453b63555474a3362319d75,54b7bef855474a2bb2747bce,TwoWay,tram,T3a
5453b63555474a3362319d74,5453b63455474a3362318ad4,54b7bef855474a2bb2747bcf,TwoWay,tram,T3a
5453b63455474a33623181d5,5453b63455474a3362318adb,54b7bef855474a2bb2747bd0,TwoWay,tram,T3a
5453b63455474a33623181d5,5453b63455474a3362318c99,54b7bef855474a2bb2747bd1,TwoWay,tram,T3a
5453b63555474a336231ada9,5453b63455474a33623189a9,54b7bef855474a2bb2747e5b,TwoWay,tram,T7
5453b63455474a3362319113,5453b63455474a3362319114,54b7bef855474a2bb2747e5c,TwoWay,tram,T7
5453b63455474a3362319113,5453b63455474a33623189b0,54b7bef855474a2bb2747e5e,TwoWay,tram,T7
5453b63455474a3362317a5c,5453b63555474a3362319fe3,54b7bef855474a2bb2747e5f,TwoWay,tram,T5
5453b63455474a3362318c06,5453b63455474a3362318a0a,54b7bef855474a2bb2747e60,TwoWay,tram,T5
5453b63555474a336231a02d,5453b63455474a3362319590,54b7bef855474a2bb2748469,TwoWay,tram,T2
5453b63455474a33623194e3,5453b63455474a3362318732,54b7bef855474a2bb274846d,TwoWay,tram,T2
5453b63555474a336231a175,5453b63455474a3362318e34,54b7bef855474a2bb274846e,TwoWay,tram,T2
5453b63555474a336231a175,5453b63455474a3362318319,54b7bef855474a2bb274846f,TwoWay,tram,T2
5453b63555474a336231a02d,5453b63555474a336231a065,54b7bef855474a2bb2748470,TwoWay,tram,T2
5453b63455474a3362319590,5453b63455474a33623194ef,54b7bef855474a2bb2748471,TwoWay,tram,T2
5453b63455474a33623194e3,5453b63455474a3362318a0f,54b7bef855474a2bb2748472,TwoWay,tram,T2
5453b63455474a3362317619,5453b63455474a3362317f4e,54b7bef855474a2bb27485aa,TwoWay,tram,T3a
5453b63455474a3362317b61,5453b63555474a336231a45e,54b7bef855474a2bb27485ab,TwoWay,tram,T3a
5453b63455474a3362318eed,5453b63455474a3362318cd3,54b7bef855474a2bb27485ac,TwoWay,tram,T3a
5453b63455474a3362317619,5453b63555474a336231a37c,54b7bef855474a2bb27485ad,TwoWay,tram,T3a
5453b63555474a336231a931,5453b63455474a3362317c19,54b7bef855474a2bb27485ae,TwoWay,tram,T3a
5453b63455474a3362318eed,5453b63555474a336231accc,54b7bef855474a2bb27485af,TwoWay,tram,T3a
5453b63555474a3362319e97,5453b63555474a336231aede,54b7bef855474a2bb27485b0,TwoWay,tram,T3a
5453b63555474a336231a931,5453b63555474a3362319d75,54b7bef855474a2bb27485b1,TwoWay,tram,T3a
5453b63455474a3362317b61,5453b63455474a336231961a,54b7bef855474a2bb27485b2,TwoWay,tram,T3a
5453b63455474a3362318cd3,5453b63455474a3362317c17,54b7bef855474a2bb27485b3,TwoWay,tram,T3a
5453b63555474a336231a419,5453b63455474a3362318e5c,54b7bef855474a2bb2748ea9,TwoWay,tram,T2
5453b63555474a336231a419,5453b63555474a336231a156,54b7bef855474a2bb2748eaa,TwoWay,tram,T2
5453b63455474a33623194ef,5453b63455474a3362318e34,54b7bef855474a2bb2748eab,TwoWay,tram,T2
5453b63455474a3362317e66,5453b63555474a336231a9b1,54b7bef855474a2bb2748ead,TwoWay,tram,T2
5453b63455474a3362317e66,5453b63455474a3362318e5c,54b7bef855474a2bb2748eae,TwoWay,tram,T2
5453b63455474a3362317619,5453b63455474a3362318731,54b7bef855474a2bb2748eaf,TwoWay,tram,T2
5453b63455474a336231936c,5453b63455474a3362318197,54b7bef855474a2bb2748eb0,TwoWay,tram,T2
5453b63455474a3362318319,5453b63455474a336231936c,54b7bef855474a2bb2748eb2,TwoWay,tram,T2
5453b63455474a336231969f,5453b63555474a336231ae4f,54b7bef855474a2bb27492a7,TwoWay,tram,T5
5453b63455474a3362317e37,5453b63555474a3362319d8b,54b7bef855474a2bb2749354,TwoWay,tram,T1
5453b63455474a3362317e37,5453b63555474a336231a3d2,54b7bef855474a2bb2749355,TwoWay,tram,T1
5453b63455474a336231768d,5453b63455474a33623179bb,54b7bef855474a2bb2749356,TwoWay,tram,T1
5453b63455474a3362317cd8,5453b63455474a3362318f7c,54b7bef855474a2bb2749357,TwoWay,tram,T1
5453b63455474a3362317c78,5453b63455474a3362318027,54b7bef855474a2bb2749358,TwoWay,tram,T1
5453b63455474a3362317c78,5453b63455474a33623179bb,54b7bef855474a2bb2749359,TwoWay,tram,T1
5453b63455474a3362317467,5453b63455474a3362319105,54b7bef855474a2bb274935a,TwoWay,tram,T1
5453b63455474a3362317467,5453b63555474a336231ad94,54b7bef855474a2bb274935b,TwoWay,tram,T1
5453b63455474a3362318829,5453b63455474a3362317805,54b7bef855474a2bb274935c,TwoWay,tram,T1
5453b63455474a3362318027,5453b63455474a3362317cff,54b7bef855474a2bb274935d,TwoWay,tram,T1
5453b63455474a3362318567,5453b63555474a336231a495,54b7bef855474a2bb274963c,TwoWay,tram,T3b
5453b63455474a3362318c05,5453b63455474a3362318e21,54b7bef855474a2bb274963e,TwoWay,tram,T3b
5453b63455474a3362318567,5453b63455474a3362318e25,54b7bef855474a2bb274963f,TwoWay,tram,T3b
5453b63455474a3362318e1d,5453b63555474a336231a495,54b7bef855474a2bb2749640,TwoWay,tram,T3b
5453b63455474a3362318c05,5453b63455474a3362318e25,54b7bef855474a2bb2749641,TwoWay,tram,T3b
5453b63455474a3362318e1f,5453b63455474a3362318e24,54b7bef855474a2bb2749642,TwoWay,tram,T3b
5453b63455474a3362318e22,5453b63455474a3362318e23,54b7bef855474a2bb2749644,TwoWay,tram,T3b
5453b63455474a3362318e21,5453b63555474a336231a4a7,54b7bef855474a2bb2749645,TwoWay,tram,T3b
5453b63555474a336231a549,5453b63555474a336231abf6,54b7bef855474a2bb2749752,TwoWay,tram,T3b
5453b63555474a336231a95c,5453b63455474a3362317bfe,54b7bef855474a2bb27498d2,TwoWay,tram,T7
5453b63455474a3362317a19,5453b63455474a3362318e24,54b7bef855474a2bb2749d35,TwoWay,tram,T3a
5453b63455474a3362318ad4,5453b63455474a3362318adb,54b7bef855474a2bb2749d36,TwoWay,tram,T3a
5453b63555474a336231ae5f,5453b63455474a336231961a,54b7bef855474a2bb2749d37,TwoWay,tram,T3a
5453b63555474a336231a543,5453b63555474a336231abf7,54b7bef855474a2bb2749d38,TwoWay,tram,T3b
5453b63555474a336231a543,5453b63555474a336231a549,54b7bef855474a2bb2749d39,TwoWay,tram,T3b
5453b63555474a336231a544,5453b63455474a3362318e22,54b7bef855474a2bb2749d3a,TwoWay,tram,T3b
5453b63555474a336231a544,5453b63555474a336231a4a7,54b7bef855474a2bb2749d3b,TwoWay,tram,T3b
5453b63555474a336231abf7,5453b63455474a3362318e1d,54b7bef855474a2bb2749d3c,TwoWay,tram,T3b
5453b63555474a336231a548,5453b63555474a336231abf6,54b7bef855474a2bb2749d3d,TwoWay,tram,T3b
5453b63555474a336231a548,5453b63555474a336231a490,54b7bef855474a2bb2749d3e,TwoWay,tram,T3b
5453b63455474a3362318e1f,5453b63455474a3362318e23,54b7bef955474a2bb274a5ae,TwoWay,tram,T3b
5453b63355474a33623172a4,5453b63355474a33623172a5,54b7bef955474a2bb274a6a8,TwoWay,tram,T7
