# Source NodeID,Target NodeID,EdgeID,Direction,Layer,name
5453b63555474a336231abe1,5453b63455474a3362317bb1,54b7bef855474a2bb2748235,TwoWay,train,RER C
5453b63455474a33623194ee,5453b63455474a3362319639,54b7bef855474a2bb2748236,TwoWay,train,RER C
5453b63455474a3362319388,5453b63455474a3362318773,54b7bef855474a2bb2748237,TwoWay,train,RER C
5453b63455474a33623175db,5453b63455474a3362319329,54b7bef855474a2bb2748238,TwoWay,train,RER C
5453b63455474a33623180ba,5453b63455474a33623174f8,54b7bef855474a2bb2748239,TwoWay,train,RER C
5453b63455474a33623180ba,5453b63555474a336231a973,54b7bef855474a2bb274823a,TwoWay,train,RER C
5453b63455474a336231875d,5453b63455474a33623188f3,54b7bef855474a2bb2748901,TwoWay,train,RER A
5453b63455474a33623175b2,5453b63455474a336231746f,54b7bef855474a2bb2748902,TwoWay,train,RER A
5453b63455474a3362319697,5453b63555474a336231a8c5,54b7bef855474a2bb2748903,TwoWay,train,RER A
5453b63455474a336231875d,5453b63555474a336231a418,54b7bef855474a2bb2748904,TwoWay,train,RER A
5453b63555474a3362319d42,5453b63455474a3362317bf7,54b7bef855474a2bb2748905,TwoWay,train,RER A
5453b63555474a3362319d42,5453b63455474a3362317de7,54b7bef855474a2bb2748906,TwoWay,train,RER A
5453b63555474a3362319b0a,5453b63455474a3362317bf7,54b7bef855474a2bb2748907,TwoWay,train,RER A
5453b63555474a3362319b0a,5453b63455474a33623179f5,54b7bef855474a2bb2748908,TwoWay,train,RER A
5453b63355474a3362317289,5453b63555474a336231ab33,54b7bef855474a2bb2748909,TwoWay,train,RER A
5453b63355474a3362317289,5453b63455474a33623190fe,54b7bef855474a2bb274890a,TwoWay,train,RER A
5453b63455474a3362317f2d,5453b63555474a336231ad4f,54b7bef855474a2bb2748ae8,TwoWay,train,RER D
5453b63555474a336231aed6,5453b63455474a3362318c41,54b7bef855474a2bb2748ae9,TwoWay,train,RER D
5453b63455474a3362318392,5453b63555474a3362319ff2,54b7bef855474a2bb2748aea,TwoWay,train,RER D
5453b63455474a3362318b64,5453b63555474a336231a910,54b7bef855474a2bb2748aeb,TwoWay,train,RER D
5453b63455474a3362318b64,5453b63455474a336231753c,54b7bef855474a2bb2748aec,TwoWay,train,RER D
5453b63455474a3362317f2d,5453b63455474a33623188cf,54b7bef855474a2bb2748aed,TwoWay,train,RER D
