# Source NodeID,Target NodeID,EdgeID,Direction,Layer,name,Source Layer,Target Layer
5453b63455474a336231931f,5453b63555474a336231a736,54b954b955474a0e08bd2f9f,TwoWay,crosslayer,None,metro,road
5453b63455474a3362317868,5453b63555474a3362319f99,54b954b955474a0e08bd2fa0,TwoWay,crosslayer,None,metro,road
5453b63455474a3362317868,5453b63555474a336231a1cf,54b954b955474a0e08bd2fa1,TwoWay,crosslayer,None,metro,road
5453b63355474a33623173a1,5453b63455474a33623185bc,54b954b955474a0e08bd2fa2,TwoWay,crosslayer,None,metro,road
5453b63355474a33623173a1,5453b63455474a3362317494,54b954b955474a0e08bd2fa3,TwoWay,crosslayer,None,metro,road
5453b63355474a33623173a1,5453b63455474a3362318931,54b954b955474a0e08bd2fa4,TwoWay,crosslayer,None,metro,road
5453b63355474a33623173a1,5453b63555474a336231ad9c,54b954b955474a0e08bd2fa5,TwoWay,crosslayer,None,metro,road
5453b63455474a336231752e,5453b63455474a3362318a19,54b954b955474a0e08bd2fa6,TwoWay,crosslayer,None,metro,road
5453b63455474a336231752e,5453b63555474a336231ae9c,54b954b955474a0e08bd2fa7,TwoWay,crosslayer,None,metro,road
5453b63455474a3362317527,5453b63455474a3362317827,54b954b955474a0e08bd2fa8,TwoWay,crosslayer,None,metro,road
5453b63455474a3362317527,5453b63455474a33623173bb,54b954b955474a0e08bd2fa9,TwoWay,crosslayer,None,metro,road
5453b63455474a3362317527,5453b63455474a3362317824,54b954b955474a0e08bd2faa,TwoWay,crosslayer,None,metro,road
5453b63455474a3362317542,5453b63455474a3362317547,54b954b955474a0e08bd2fab,TwoWay,crosslayer,None,metro,road
5453b63455474a3362317542,5453b63555474a336231a128,54b954b955474a0e08bd2fac,TwoWay,crosslayer,None,metro,road
5453b63455474a3362317542,5453b63455474a33623193e6,54b954b955474a0e08bd2fad,TwoWay,crosslayer,None,metro,road
5453b63455474a3362317542,5453b63455474a33623176fb,54b954b955474a0e08bd2fae,TwoWay,crosslayer,None,metro,road
5453b63455474a3362317542,5453b63455474a3362319613,54b954b955474a0e08bd2faf,TwoWay,crosslayer,None,metro,road
5453b63455474a3362317542,5453b63455474a33623173ad,54b954b955474a0e08bd2fb0,TwoWay,crosslayer,None,metro,road
5453b63455474a3362317542,5453b63455474a3362317408,54b954b955474a0e08bd2fb1,TwoWay,crosslayer,None,metro,road
