5.749999999999999556e-01,5.767241379310343863e-01,5.784482758620689280e-01,5.801724137931033587e-01,5.818965517241379004e-01,5.836206896551723311e-01,5.853448275862068728e-01,5.870689655172413035e-01,5.887931034482758452e-01,5.905172413793102759e-01,5.922413793103448176e-01,5.939655172413792483e-01,5.956896551724137900e-01,5.974137931034482207e-01,5.991379310344827624e-01,6.008620689655171931e-01,6.025862068965517349e-01,6.043103448275861656e-01,6.060344827586207073e-01,6.077586206896551380e-01,6.094827586206896797e-01,6.112068965517241104e-01,6.129310344827586521e-01,6.146551724137930828e-01,6.163793103448276245e-01,6.181034482758620552e-01,6.198275862068965969e-01,6.215517241379310276e-01,6.232758620689655693e-01,6.250000000000000000e-01
1.436000000000000054e-01,1.524000000000000077e-01,1.984000000000000208e-01,2.467999999999999916e-01,1.651999999999999857e-01,2.360000000000000431e-01,2.148000000000000187e-01,1.628000000000000003e-01,2.755999999999999561e-01,3.547999999999999488e-01,1.255999999999999894e-01,2.171999999999999764e-01,1.464000000000000024e-01,1.084000000000000102e-01,1.372000000000000164e-01,1.907999999999999974e-01,2.176000000000000156e-01,3.099999999999999978e-01,1.360000000000000098e-01,3.179999999999999494e-01,3.172000000000000375e-01,2.795999999999999597e-01,3.695999999999999841e-01,2.155999999999999583e-01,2.407999999999999863e-01,3.651999999999999691e-01,3.336000000000000076e-01,3.212000000000000410e-01,2.408000000000000418e-01,2.979999999999999871e-01
