0.000000000000000000e+00,1.111111111111111049e-01,2.222222222222222099e-01,3.333333333333333148e-01,4.444444444444444198e-01,5.555555555555555802e-01,6.666666666666666297e-01,7.777777777777776791e-01,8.888888888888888395e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.103309929789367911e-03,1.504513540621865274e-03,1.504513540621865708e-03,1.905717151454363071e-03,3.460381143430290435e-02,4.722668004012036680e-01,6.676529588766300094e-01,8.222668004012037013e-01,9.578736208625876491e-01
