5.000000000000000000e-01,5.571428571428571619e-01,6.142857142857143238e-01,6.714285714285714857e-01,7.285714285714286476e-01,7.857142857142858094e-01,8.428571428571428603e-01,9.000000000000000222e-01
2.250281285160645448e-04,2.500312539067383591e-04,1.942992874109263635e-01,4.922615326915864564e-01,6.068258532316539444e-01,6.868108513564193940e-01,7.647705963245405858e-01,8.356044505563196001e-01
