1.000000000000000056e-01,1.888888888888888840e-01,2.777777777777777901e-01,3.666666666666666963e-01,4.555555555555556024e-01,5.444444444444445086e-01,6.333333333333333037e-01,7.222222222222222099e-01,8.111111111111111160e-01,9.000000000000000222e-01
1.196283182019631033e-02,7.521685195299078301e-03,5.802754690256642020e-03,4.586569759839757496e-03,4.221635890249400731e-03,3.484515129449475973e-03,7.215775403341020411e-01,8.540942464682317325e-01,9.164734719022529230e-01,9.476121345606545177e-01
