0.000000000000000000e+00,5.263157894736841813e-02,1.052631578947368363e-01,1.578947368421052544e-01,2.105263157894736725e-01,2.631578947368420907e-01,3.157894736842105088e-01,3.684210526315789269e-01,4.210526315789473450e-01,4.736842105263157632e-01,5.263157894736841813e-01,5.789473684210526550e-01,6.315789473684210176e-01,6.842105263157893802e-01,7.368421052631578538e-01,7.894736842105263275e-01,8.421052631578946901e-01,8.947368421052630527e-01,9.473684210526315264e-01,1.000000000000000000e+00
0.000000000000000000e+00,8.181818181818177257e-03,1.295454545454544949e-02,1.613636363636363619e-02,2.068181818181818662e-02,2.340909090909090717e-02,2.806818181818180810e-02,3.250000000000000111e-02,4.079545454545454447e-02,4.715909090909090051e-02,6.159090909090906424e-02,6.863636363636364812e-02,8.215909090909090384e-02,1.184090909090909222e-01,1.513636363636363669e-01,2.434090909090909638e-01,3.070454545454545658e-01,4.672727272727273951e-01,7.492045454545458449e-01,1.000000000000000000e+00
