1.000000000000000056e-01,1.888888888888888840e-01,2.777777777777777901e-01,3.666666666666666963e-01,4.555555555555556024e-01,5.444444444444445086e-01,6.333333333333333037e-01,7.222222222222222099e-01,8.111111111111111160e-01,9.000000000000000222e-01
4.300184026499816181e-02,2.493034055727554044e-02,2.015340645120149848e-02,2.070266063011893046e-02,1.753685460093805729e-02,1.537087558080599790e-02,2.668719480325336124e-01,8.164750542220826635e-01,8.771625609831987802e-01,8.969022263476086332e-01
